date,positive,created_utc
2020-07-29,0.5543770194333334,6
2020-07-30,0.6891612411,2
2020-07-31,,0
2020-08-01,,0
2020-08-02,,0
2020-08-03,,0
2020-08-04,,0
2020-08-05,,0
2020-08-06,,0
2020-08-07,,0
2020-08-08,0.50476950405,4
2020-08-09,0.52478536965,4
2020-08-10,0.10574388499999998,2
2020-08-11,0.22464281322499996,8
2020-08-12,0.3533314125857143,14
2020-08-13,0.43308756750000005,6
2020-08-14,0.6707051098500001,4
2020-08-15,0.6091694832,2
2020-08-16,0.5604711771,4
2020-08-17,,0
2020-08-18,0.5063427091,2
2020-08-19,0.41547670960000005,4
2020-08-20,0.18372085694999996,4
2020-08-21,0.3878793716333333,6
2020-08-22,,0
2020-08-23,0.9050484896000001,2
2020-08-24,0.11951434614999995,4
2020-08-25,,0
2020-08-26,0.6029426852666667,6
2020-08-27,,0
2020-08-28,0.30439784129999997,6
2020-08-29,,0
2020-08-30,0.3006629944,2
2020-08-31,0.23307631017999997,10
2020-09-01,0.17815887929999996,2
2020-09-02,0.4120367765333333,6
2020-09-03,0.6078393856333334,6
2020-09-04,0.5555237532,2
2020-09-05,,0
2020-09-06,,0
2020-09-07,0.19580221180000001,2
2020-09-08,0.36407651506666666,6
2020-09-09,0.48359338939999996,8
2020-09-10,0.42940938473333334,6
2020-09-11,0.4091892241999999,2
2020-09-12,,0
2020-09-13,0.7531954646,2
2020-09-14,0.5682115555,2
2020-09-15,0.24063861369999995,2
2020-09-16,0.5840108245687501,32
2020-09-17,0.3186902404,4
2020-09-18,0.34126400948,10
2020-09-19,,0
2020-09-20,,0
2020-09-21,0.5844544172,4
2020-09-22,0.22857914864999995,8
2020-09-23,0.5281909505333333,6
2020-09-24,0.22038612366,10
2020-09-25,,0
2020-09-26,,0
2020-09-27,0.5212109089,2
2020-09-28,0.33060514929999996,2
2020-09-29,,0
2020-09-30,0.32265242934999994,4
2020-10-01,0.35075563190000003,2
2020-10-02,0.14601087569999993,2
2020-10-03,0.3994381428,4
2020-10-04,0.8534017205000001,2
2020-10-05,,0
2020-10-06,0.5380693674,2
2020-10-07,,0
2020-10-08,0.20650279519999998,4
2020-10-09,,0
2020-10-10,,0
2020-10-11,,0
2020-10-12,0.41961318255,4
2020-10-13,,0
2020-10-14,0.03382599349999993,2
2020-10-15,0.47587883470000003,2
2020-10-16,,0
2020-10-17,,0
2020-10-18,,0
2020-10-19,,0
2020-10-20,0.44812268015,4
2020-10-21,,0
2020-10-22,,0
2020-10-23,0.336710840475,8
2020-10-24,,0
2020-10-25,,0
2020-10-26,,0
2020-10-27,,0
2020-10-28,,0
2020-10-29,,0
2020-10-30,0.21094650029999995,2
2020-10-31,,0
2020-11-01,,0
2020-11-02,,0
2020-11-03,0.35364413259999994,2
2020-11-04,,0
2020-11-05,,0
2020-11-06,,0
2020-11-07,0.24929219479999998,2
2020-11-08,,0
2020-11-09,0.7342632413,2
2020-11-10,0.25544792409999995,2
2020-11-11,,0
2020-11-12,,0
2020-11-13,,0
2020-11-14,,0
2020-11-15,0.28522998089999996,2
2020-11-16,0.23326748609999998,4
2020-11-17,0.4499920010333333,6
2020-11-18,0.11735275384999994,4
2020-11-19,,0
2020-11-20,,0
2020-11-21,,0
2020-11-22,,0
2020-11-23,0.50878036025,4
2020-11-24,,0
2020-11-25,0.2600760162,4
2020-11-26,0.6116738915000001,2
2020-11-27,0.5384719372,4
2020-11-28,,0
2020-11-29,,0
2020-11-30,,0
2020-12-01,0.3568721413666666,6
2020-12-02,,0
2020-12-03,0.25550401209999996,2
2020-12-04,0.5230528712,2
2020-12-05,,0
2020-12-06,,0
2020-12-07,0.14147585629999992,2
2020-12-08,0.2387879729199999,10
2020-12-09,0.1942392190333333,6
2020-12-10,0.5898568034,2
2020-12-11,0.31877601144999995,8
2020-12-12,0.8008652329,2
2020-12-13,0.4018197258333333,6
2020-12-14,,0
2020-12-15,0.5104138652333333,6
2020-12-16,0.29721800486666666,6
2020-12-17,0.61673326295,12
2020-12-18,0.67709790466,10
2020-12-19,0.16821539399999996,2
2020-12-20,,0
2020-12-21,0.41639739275000015,20
2020-12-22,,0
2020-12-23,0.55757677555,4
2020-12-24,,0
2020-12-25,,0
2020-12-26,,0
2020-12-27,,0
2020-12-28,0.6248718201999999,4
2020-12-29,0.1325141191,2
2020-12-30,0.19320636986666664,6
2020-12-31,0.3600522081,6
2021-01-01,0.4801518619,4
2021-01-02,0.23879450559999993,2
2021-01-03,0.21057868000000002,2
2021-01-04,0.2943954766,4
2021-01-05,0.3156183362,2
2021-01-06,0.3430974483,2
2021-01-07,0.31431531907500004,8
2021-01-08,0.319347470975,8
2021-01-09,,0
2021-01-10,0.311424315,2
2021-01-11,0.41758815052,10
2021-01-12,0.3332366347333333,6
2021-01-13,,0
2021-01-14,0.3532309730666667,6
2021-01-15,0.30110561844999995,4
