date,positive,created_utc
2020-09-02,,0
2020-09-03,,0
2020-09-04,,0
2020-09-05,0.2588337063999999,2
2020-09-06,,0
2020-09-07,,0
2020-09-08,,0
2020-09-09,,0
2020-09-10,,0
2020-09-11,,0
2020-09-12,,0
2020-09-13,,0
2020-09-14,,0
2020-09-15,,0
2020-09-16,,0
2020-09-17,0.5481751986857143,14
2020-09-18,0.52646462322,20
2020-09-19,,0
2020-09-20,0.038395225999999893,2
2020-09-21,0.6035609245,2
2020-09-22,0.39098264771666663,12
2020-09-23,0.7390609384,2
2020-09-24,0.36247211690000003,2
2020-09-25,,0
2020-09-26,,0
2020-09-27,,0
2020-09-28,,0
2020-09-29,,0
2020-09-30,0.2803299427,2
2020-10-01,,0
2020-10-02,,0
2020-10-03,,0
2020-10-04,,0
2020-10-05,0.5203413367,2
2020-10-06,,0
2020-10-07,,0
2020-10-08,,0
2020-10-09,,0
2020-10-10,0.04122424130000002,2
2020-10-11,,0
2020-10-12,,0
2020-10-13,,0
2020-10-14,,0
2020-10-15,,0
2020-10-16,,0
2020-10-17,,0
2020-10-18,,0
2020-10-19,,0
2020-10-20,,0
2020-10-21,,0
2020-10-22,,0
2020-10-23,,0
2020-10-24,,0
2020-10-25,,0
2020-10-26,0.19624900820000002,2
2020-10-27,0.6689628959,2
2020-10-28,0.19129323959999994,4
2020-10-29,,0
2020-10-30,0.5698637366,2
2020-10-31,,0
2020-11-01,,0
2020-11-02,,0
2020-11-03,,0
2020-11-04,,0
2020-11-05,,0
2020-11-06,,0
2020-11-07,,0
2020-11-08,,0
2020-11-09,,0
2020-11-10,,0
2020-11-11,,0
2020-11-12,,0
2020-11-13,,0
2020-11-14,,0
2020-11-15,,0
2020-11-16,,0
2020-11-17,0.03483420609999999,2
2020-11-18,,0
2020-11-19,,0
2020-11-20,,0
2020-11-21,,0
2020-11-22,,0
2020-11-23,,0
2020-11-24,0.11749303339999995,2
2020-11-25,,0
2020-11-26,0.6021127105,2
2020-11-27,0.14866524930000002,2
2020-11-28,,0
2020-11-29,,0
2020-11-30,,0
2020-12-01,,0
2020-12-02,,0
2020-12-03,0.5996218324,2
2020-12-04,,0
2020-12-05,,0
2020-12-06,,0
2020-12-07,0.2817376852,2
2020-12-08,,0
2020-12-09,,0
2020-12-10,,0
2020-12-11,,0
2020-12-12,,0
2020-12-13,,0
2020-12-14,,0
2020-12-15,,0
2020-12-16,0.4353654385,2
2020-12-17,0.16970622539999997,4
2020-12-18,0.34290200475,4
2020-12-19,0.29507958889999997,2
2020-12-20,,0
2020-12-21,,0
2020-12-22,0.13967925309999996,2
2020-12-23,,0
2020-12-24,,0
2020-12-25,,0
2020-12-26,,0
2020-12-27,,0
2020-12-28,0.15010553599999998,2
2020-12-29,,0
2020-12-30,0.11337411399999997,2
2020-12-31,,0
2021-01-01,,0
2021-01-02,,0
2021-01-03,,0
2021-01-04,0.6130509377000001,2
2021-01-05,,0
2021-01-06,0.5837723613,6
2021-01-07,,0
2021-01-08,0.43271109465,4
2021-01-09,0.5343577862000001,2
2021-01-10,0.6877843142000001,2
2021-01-11,0.3972048759,2
2021-01-12,0.2870564461,8
2021-01-13,0.4960799813,2
2021-01-14,0.40671169760000003,2
2021-01-15,0.5023835897,2
