date,positive,created_utc
2020-08-14,0.4427428096499999,8
2020-08-15,,0
2020-08-16,0.37035459279999994,2
2020-08-17,0.6118027468333335,12
2020-08-18,0.2886792951222221,18
2020-08-19,0.5595366359,2
2020-08-20,0.5132846832,2
2020-08-21,0.05712980029999992,4
2020-08-22,,0
2020-08-23,,0
2020-08-24,,0
2020-08-25,,0
2020-08-26,,0
2020-08-27,0.46694771052000006,10
2020-08-28,0.5233483985,16
2020-08-29,,0
2020-08-30,0.34876185656666664,6
2020-08-31,0.15405572952499996,16
2020-09-01,0.39784338473600017,50
2020-09-02,0.5204323066555556,18
2020-09-03,0.5169522979090909,22
2020-09-04,0.23622943956666664,6
2020-09-05,,0
2020-09-06,,0
2020-09-07,,0
2020-09-08,,0
2020-09-09,0.404317677,4
2020-09-10,0.5770287684142857,14
2020-09-11,0.61096084115,4
2020-09-12,,0
2020-09-13,0.68449407815,4
2020-09-14,0.4028124312666666,24
2020-09-15,0.4905346036,8
2020-09-16,0.28184571859999996,4
2020-09-17,0.57280755045,4
2020-09-18,0.8215481043,2
2020-09-19,0.52950295805,4
2020-09-20,0.40329763295,4
2020-09-21,0.5639781554333333,6
2020-09-22,0.12551599739999997,2
2020-09-23,0.7880722880000001,2
2020-09-24,0.5537228584,2
2020-09-25,,0
2020-09-26,,0
2020-09-27,,0
2020-09-28,0.012867748699999959,2
2020-09-29,0.4154177308,4
2020-09-30,0.8684899807,2
2020-10-01,0.08851039409999995,2
2020-10-02,0.40881371499999997,2
2020-10-03,,0
2020-10-04,0.6473699808000001,2
2020-10-05,0.23576214909999998,4
2020-10-06,,0
2020-10-07,,0
2020-10-08,0.05662113429999993,2
2020-10-09,0.7766529918,2
2020-10-10,0.9350048304,2
2020-10-11,,0
2020-10-12,0.5317332149,2
2020-10-13,0.41677312056666665,6
2020-10-14,,0
2020-10-15,0.5412210226,2
2020-10-16,,0
2020-10-17,,0
2020-10-18,,0
2020-10-19,,0
2020-10-20,,0
2020-10-21,0.020719528200000004,2
2020-10-22,0.012330651299999995,2
2020-10-23,,0
2020-10-24,,0
2020-10-25,,0
2020-10-26,0.08610272409999997,2
2020-10-27,0.60328510405,4
2020-10-28,0.5233861208,2
2020-10-29,0.60267844795,4
2020-10-30,0.7653121948,2
2020-10-31,,0
2020-11-01,0.5826137662,2
2020-11-02,,0
2020-11-03,,0
2020-11-04,,0
2020-11-05,,0
2020-11-06,,0
2020-11-07,,0
2020-11-08,,0
2020-11-09,0.4887426496,2
2020-11-10,0.4242275953,2
2020-11-11,,0
2020-11-12,,0
2020-11-13,0.5785578489000001,2
2020-11-14,0.6583263278,2
2020-11-15,,0
2020-11-16,0.4804293513,2
2020-11-17,0.44949260355,4
2020-11-18,,0
2020-11-19,0.10886013509999992,2
2020-11-20,,0
2020-11-21,,0
2020-11-22,0.43482726809999994,2
2020-11-23,0.8538783789000001,2
2020-11-24,,0
2020-11-25,0.6961627603,2
2020-11-26,,0
2020-11-27,0.3881796598,2
2020-11-28,,0
2020-11-29,,0
2020-11-30,0.5055036545,2
2020-12-01,0.3557385206249999,8
2020-12-02,,0
2020-12-03,,0
2020-12-04,0.4211093187,2
2020-12-05,,0
2020-12-06,,0
2020-12-07,,0
2020-12-08,0.5466305017,2
2020-12-09,,0
2020-12-10,,0
2020-12-11,0.023565947999999892,2
2020-12-12,,0
2020-12-13,,0
2020-12-14,0.5395923555,4
2020-12-15,0.5183005631000001,4
2020-12-16,,0
2020-12-17,,0
2020-12-18,,0
2020-12-19,,0
2020-12-20,,0
2020-12-21,0.4624763130999999,2
2020-12-22,0.46814358229999997,2
2020-12-23,,0
2020-12-24,,0
2020-12-25,,0
2020-12-26,,0
2020-12-27,,0
2020-12-28,,0
2020-12-29,0.3948474526,2
2020-12-30,0.22444903849999998,2
2020-12-31,,0
2021-01-01,,0
2021-01-02,,0
2021-01-03,,0
2021-01-04,,0
2021-01-05,,0
2021-01-06,,0
2021-01-07,0.41611993309999995,2
2021-01-08,,0
2021-01-09,,0
2021-01-10,,0
2021-01-11,0.551562294375,8
2021-01-12,,0
2021-01-13,0.20625954865,4
2021-01-14,0.07604336739999995,2
