date,positive,created_utc
2020-07-16,0.3181707859,4
2020-07-17,0.610557243225,8
2020-07-18,0.4930986166,2
2020-07-19,,0
2020-07-20,0.45894879102499997,8
2020-07-21,0.5276674628333333,6
2020-07-22,,0
2020-07-23,0.5325720906,4
2020-07-24,0.24914059039999997,4
2020-07-25,,0
2020-07-26,0.2393253446,2
2020-07-27,,0
2020-07-28,0.2850072831,8
2020-07-29,0.6305552721166666,12
2020-07-30,0.45067981274347835,46
2020-07-31,0.32229065895,4
2020-08-01,0.28819546104999993,4
2020-08-02,0.38747097552500004,8
2020-08-03,,0
2020-08-04,0.44511240720000006,6
2020-08-05,0.3581853508999999,4
2020-08-06,0.3057604591000001,30
2020-08-07,0.34799918052258055,62
2020-08-08,0.2960498481999999,8
2020-08-09,0.32195717095,4
2020-08-10,0.40093693733,20
2020-08-11,0.2779642224399999,10
2020-08-12,0.55410093068,10
2020-08-13,0.18191186586666663,6
2020-08-14,0.3033616741499999,12
2020-08-15,0.10845613479999994,2
2020-08-16,0.460788548,4
2020-08-17,0.30074700714999997,4
2020-08-18,0.2853682041222222,18
2020-08-19,0.38915532828,10
2020-08-20,0.4198751077,16
2020-08-21,0.5204928815000001,4
2020-08-22,0.24671900270000002,2
2020-08-23,0.6030888110250001,8
2020-08-24,0.3295453588,6
2020-08-25,0.3086284448666667,24
2020-08-26,0.4557914114079999,50
2020-08-27,0.06140649319999991,2
2020-08-28,0.443971410425,8
2020-08-29,0.34820729495,4
2020-08-30,0.09826582669999995,2
2020-08-31,0.47762995957999993,10
2020-09-01,0.5609665683428572,14
2020-09-02,0.20924746989999998,8
2020-09-03,0.46057722966666664,12
2020-09-04,0.6408401926333332,6
2020-09-05,,0
2020-09-06,,0
2020-09-07,0.21267241236666665,6
2020-09-08,0.13333725929999996,2
2020-09-09,0.1767218411,4
2020-09-10,0.5661627253,6
2020-09-11,0.16302776339999991,2
2020-09-12,,0
2020-09-13,0.52183508872,10
2020-09-14,0.1130785942,4
2020-09-15,0.5012938247777778,18
2020-09-16,0.37776887416666666,6
2020-09-17,0.8890827298,2
2020-09-18,0.3996396660999999,8
2020-09-19,,0
2020-09-20,,0
2020-09-21,,0
2020-09-22,0.06355559830000002,2
2020-09-23,,0
2020-09-24,0.21929579969999996,4
2020-09-25,0.5213323832,2
2020-09-26,,0
2020-09-27,,0
2020-09-28,0.42209466296666664,6
2020-09-29,0.14184004067499995,8
2020-09-30,0.3783008456,2
2020-10-01,0.8158388734000002,4
2020-10-02,0.5678697228,4
2020-10-03,0.4888029695,4
2020-10-04,,0
2020-10-05,0.14177989959999993,2
2020-10-06,0.45339143279999994,2
2020-10-07,,0
2020-10-08,0.45760661365,4
2020-10-09,0.1591370702,2
2020-10-10,,0
2020-10-11,,0
2020-10-12,0.5517083406000001,2
2020-10-13,0.3355976343,2
2020-10-14,,0
2020-10-15,0.33328193429999997,6
2020-10-16,0.5946080387,4
2020-10-17,,0
2020-10-18,0.3083462119,2
2020-10-19,,0
2020-10-20,0.09890556334999998,8
2020-10-21,0.29233207554999996,16
2020-10-22,0.43168482179999995,4
2020-10-23,,0
2020-10-24,,0
2020-10-25,,0
2020-10-26,0.32228398319999996,4
2020-10-27,0.352180481,2
2020-10-28,0.2479314605333333,6
2020-10-29,0.443370029325,24
2020-10-30,0.2569051981,6
2020-10-31,,0
2020-11-01,,0
2020-11-02,,0
2020-11-03,0.4249943494999999,2
2020-11-04,0.15093302730000002,2
2020-11-05,,0
2020-11-06,,0
2020-11-07,,0
2020-11-08,,0
2020-11-09,0.11008250714999995,4
2020-11-10,0.45918416980000004,6
2020-11-11,0.005192398999999903,2
2020-11-12,,0
2020-11-13,,0
2020-11-14,,0
2020-11-15,,0
2020-11-16,0.6360068321,2
2020-11-17,0.15008562799999992,2
2020-11-18,,0
2020-11-19,,0
2020-11-20,,0
2020-11-21,,0
2020-11-22,0.5539470315,2
2020-11-23,0.5853643417500001,4
2020-11-24,0.47412439186666666,12
2020-11-25,0.6239349842499999,4
2020-11-26,0.019443154299999987,2
2020-11-27,,0
2020-11-28,0.5238757133,2
2020-11-29,,0
2020-11-30,0.30089861149999997,2
2020-12-01,0.40124936402500005,16
2020-12-02,0.63037107885,8
2020-12-03,0.5379191040666668,6
2020-12-04,,0
2020-12-05,0.3748840094,2
2020-12-06,0.37094837429999994,2
2020-12-07,0.08152922985,4
2020-12-08,0.5529464483000001,2
2020-12-09,0.3124268991714286,14
2020-12-10,0.5856376886,2
2020-12-11,,0
2020-12-12,,0
2020-12-13,,0
2020-12-14,0.5222513080000001,2
2020-12-15,0.07417237759999995,2
2020-12-16,0.2604025602333333,6
2020-12-17,0.4168083668,2
2020-12-18,0.3000665207666666,12
2020-12-19,,0
2020-12-20,,0
2020-12-21,0.8155647516000001,2
2020-12-22,0.13669437169999998,2
2020-12-23,0.521155417,2
2020-12-24,0.13874739409999992,2
2020-12-25,,0
2020-12-26,,0
2020-12-27,,0
2020-12-28,0.014025628600000006,2
2020-12-29,0.65874272585,4
2020-12-30,,0
2020-12-31,0.6033023,2
2021-01-01,,0
2021-01-02,0.5406019092000001,2
2021-01-03,0.28104162215,4
2021-01-04,0.4673882723,2
2021-01-05,0.35761791465,4
2021-01-06,0.2540282408333333,6
2021-01-07,,0
2021-01-08,0.5570144057,2
2021-01-09,0.33962318300000005,4
2021-01-10,,0
2021-01-11,0.42797685862,10
2021-01-12,0.38872998949999993,2
2021-01-13,0.49699592589999997,2
2021-01-14,0.5847376386666667,6
2021-01-15,0.62145093085,4
2021-01-16,0.5403099060000001,2
