date,positive,created_utc
2020-01-02,0.6455406547,2
2020-01-03,0.2863611493857143,14
2020-01-04,,0
2020-01-05,0.55097287895,4
2020-01-06,0.2556930780666667,6
2020-01-07,0.35890803070000005,18
2020-01-08,0.3648648350333335,54
2020-01-09,0.40809857460645144,62
2020-01-10,0.4137541009923077,26
2020-01-11,,0
2020-01-12,,0
2020-01-13,0.28399869152608703,46
2020-01-14,0.30618471190476193,42
2020-01-15,0.44321297515454544,22
2020-01-16,0.42508186400500014,40
2020-01-17,0.26279373168,10
2020-01-18,0.005433976700000009,2
2020-01-19,0.7189222507999999,18
2020-01-20,0.5990742403395349,86
2020-01-21,0.4247200727533334,30
2020-01-22,0.42561156833928593,56
2020-01-23,0.4584962800187501,32
2020-01-24,0.36668049545,16
2020-01-25,0.15819901225,4
2020-01-26,0.24303489919999993,4
2020-01-27,0.4809863716500001,8
2020-01-28,0.571875795725,8
2020-01-29,0.25917784683437495,64
2020-01-30,0.6005259752000001,2
2020-01-31,,0
2020-02-01,0.30111795664999996,4
2020-02-02,,0
2020-02-03,0.34228262305399987,100
2020-02-04,0.30835591762347825,230
2020-02-05,0.3887050047054945,182
2020-02-06,0.37612667431875013,96
2020-02-07,0.2681918459823529,34
2020-02-08,0.3410357151714285,14
2020-02-09,,0
2020-02-10,0.4297122955260869,46
2020-02-11,0.3749500248222222,18
2020-02-12,0.41847579179999994,24
2020-02-13,0.44243900850624984,32
2020-02-14,0.2621865868857142,14
2020-02-15,0.08672658603333327,6
2020-02-16,0.7935361862,2
2020-02-17,,0
2020-02-18,0.40264384887058813,34
2020-02-19,0.396496349565,80
2020-02-20,0.3988200724166666,36
2020-02-21,0.2652155245999999,14
2020-02-22,0.20635023714999995,4
2020-02-23,0.4572767615333333,6
2020-02-24,0.41790559461428567,14
2020-02-25,0.29422181843999995,10
2020-02-26,0.394380211825,16
2020-02-27,0.3434997122578945,76
2020-02-28,0.34473792802727266,44
2020-02-29,0.31499020754999996,8
2020-03-01,0.4788510441800001,10
2020-03-02,0.3337215284333333,12
2020-03-03,0.2637943675166667,24
2020-03-04,0.2785799453666667,24
2020-03-05,0.26307439803333327,6
2020-03-06,0.36808938982,10
2020-03-07,,0
2020-03-08,,0
2020-03-09,0.2894350801142856,14
2020-03-10,0.3926142975625,16
2020-03-11,0.30871333066153844,26
2020-03-12,0.23642555475999996,20
2020-03-13,0.3556886477909091,22
2020-03-14,,0
2020-03-15,0.33260877926666665,6
2020-03-16,0.5462272763250001,24
2020-03-17,0.39064380900000006,32
2020-03-18,0.36687200368,40
2020-03-19,0.4908427000000001,2
2020-03-20,0.34657725319375,32
2020-03-21,0.30805701015,4
2020-03-22,0.31397539379999995,2
2020-03-23,0.21562034317857132,28
2020-03-24,0.39529669284444446,18
2020-03-25,0.28991369406666667,6
2020-03-26,0.34942525624285714,14
2020-03-27,0.41163915395,12
2020-03-28,,0
2020-03-29,,0
2020-03-30,0.6494909823,4
2020-03-31,0.2335763999428571,14
2020-04-01,0.3148425136428571,14
2020-04-02,0.23586471024285713,42
2020-04-03,0.41191957678571417,14
2020-04-04,0.4990311463666666,6
2020-04-05,,0
2020-04-06,0.32696316639999995,6
2020-04-07,0.27010250942857145,14
2020-04-08,0.4819842875,8
2020-04-09,0.18086789845999998,10
2020-04-10,0.6240556537999999,4
2020-04-11,0.5362559259,4
2020-04-12,,0
2020-04-13,0.26542762852812507,64
2020-04-14,0.3095798710949998,120
2020-04-15,0.41115331649750014,80
2020-04-16,0.4085214797821431,56
2020-04-17,0.41199466744736846,38
2020-04-18,0.4209665509377045,122
2020-04-19,0.46236096666923066,208
2020-04-20,0.4681953918731707,82
2020-04-21,0.34678198659999987,68
2020-04-22,0.31502348184848483,66
2020-04-23,0.2821704670708333,48
2020-04-24,0.41887292036923074,26
2020-04-25,,0
2020-04-26,0.37366376323333333,6
2020-04-27,0.37844253820689666,58
2020-04-28,0.34718930060000003,18
2020-04-29,0.3599575787799999,120
2020-04-30,0.30847389830000005,54
2020-05-01,0.3711839403446428,112
2020-05-02,0.4164003286615385,39
2020-05-03,0.4171782003444444,18
2020-05-04,0.3608732521545455,44
2020-05-05,0.41309458761250006,32
2020-05-06,0.37253623009333325,30
2020-05-07,0.39503674704166675,24
2020-05-08,0.3860469725222223,18
2020-05-09,0.35753938555,4
2020-05-10,0.33943089844999996,4
2020-05-11,0.4167124485920001,50
2020-05-12,0.36641906978,50
2020-05-13,0.31263191699999987,40
2020-05-14,0.32426575097272714,22
2020-05-15,0.51830205918,10
2020-05-16,0.4201616446,6
2020-05-17,0.5906246305,2
2020-05-18,0.41728468537,20
2020-05-19,0.4345389008571429,14
2020-05-20,0.20358916119999995,6
2020-05-21,0.39494349434374987,32
2020-05-22,,0
2020-05-23,0.6691351533000001,2
2020-05-24,,0
2020-05-25,0.5607767303666668,6
2020-05-26,0.283260650925,16
2020-05-27,0.35400439262,50
2020-05-28,0.48968601227142855,14
2020-05-29,0.5747605681533333,30
2020-05-30,0.36376379331333325,30
2020-05-31,0.42826579812,10
2020-06-01,0.3450088814736842,38
2020-06-02,0.4927370463,28
2020-06-03,0.23159835073333326,18
2020-06-04,0.3266415794777778,18
2020-06-05,0.26739711485384604,26
2020-06-06,0.39109959206666667,6
2020-06-07,0.5493184924,4
2020-06-08,0.3858223742448276,58
2020-06-09,0.38055250049375,32
2020-06-10,0.4077411980717393,92
2020-06-11,0.4208837747666667,18
2020-06-12,0.2977724487923077,26
2020-06-13,0.51408886908,10
2020-06-14,0.7592686415000001,2
